ganancias,titulo_pelicula,vote_average,vote_count,mes_estreno,dia_semana,year_estreno
0,freedomfighters,6.7,12,abril,viernes,1996
0,imaginary heroes,6.3,29,septiembre,martes,2004
16361885,sergeant york,7.1,47,julio,miercoles,1941
0,ruby & quentin,6.7,183,enero,miercoles,2003
2270658,deathwatch,5.9,59,enero,domingo,2002
0,day of the wacko,7.2,29,julio,domingo,2002
9000000,wizards,6.4,42,febrero,miercoles,1977
1314230,for love and gold,7.5,40,abril,jueves,1966
0,heartlands,6.3,8,agosto,martes,2002
0,abbott and costello meet the invisible man,7.1,18,marzo,miercoles,1951
0,abbott and costello go to mars,5.6,16,abril,domingo,1953
0,"abbott and costello meet the killer, boris karloff",7.1,14,septiembre,domingo,1949
0,the life and death of peter sellers,6.6,47,mayo,viernes,2004
0,the badge,6.1,10,septiembre,sabado,2002
1461989,appleseed,6.8,116,abril,sabado,2004
0,the milky way,7.1,18,marzo,sabado,1969
0,pippi in the south seas,7.0,23,enero,sabado,1970
0,pippi on the run,6.7,22,noviembre,viernes,1970
0,puddle cruiser,5.8,12,enero,lunes,1996
56681570,elektra,4.9,590,enero,jueves,2005
93772520,racing stripes,5.1,127,enero,jueves,2005
76669810,coach carter,7.3,510,enero,viernes,2005
0,the fighting sullivans,5.5,5,febrero,jueves,1944
0,iceman,5.9,32,abril,viernes,1984
0,ice station zebra,6.2,51,enero,miercoles,1968
0,boys town,6.6,25,septiembre,viernes,1938
1819410,torremolinos 73,6.6,18,abril,martes,2003
0,zhou yu's train,6.5,7,agosto,jueves,2002
0,shivers,6.3,127,enero,viernes,1975
869325,beastmaster 2: through the portal of time,4.6,17,junio,sabado,1991
0,gold diggers of 1935,6.6,11,marzo,jueves,1935
0,rocco and his brothers,7.7,65,enero,jueves,1960
0,strawberries in the supermarket,6.5,10,febrero,jueves,2003
0,the mortal storm,7.1,15,junio,viernes,1940
0,once upon a honeymoon,5.6,12,noviembre,viernes,1942
0,monday morning,5.3,6,enero,martes,2002
0,christmas in july,6.7,17,enero,viernes,1940
0,i married a witch,6.8,38,enero,viernes,1942
0,the mayor of hell,6.6,8,junio,sabado,1933
0,the miracle woman,6.6,11,julio,viernes,1931
214605,moolaade,5.9,16,agosto,miercoles,2004
0,this girl's life,5.1,14,diciembre,viernes,2004
0,memories of murder,7.9,427,abril,jueves,2003
0,hobson's choice,6.7,31,abril,lunes,1954
0,dr. who and the daleks,6.1,20,agosto,lunes,1965
0,summer storm,6.7,60,septiembre,jueves,2004
92180910,downfall,7.7,1059,septiembre,miercoles,2004
0,the white sound,7.0,16,diciembre,lunes,2001
97918664,are we there yet?,5.2,227,enero,jueves,2005
122644820,hide and seek,6.1,455,enero,jueves,2005
0,aliens of the deep,6.8,19,enero,viernes,2005
67192856,boogeyman,4.6,194,febrero,viernes,2005
47175040,the wedding date,6.2,238,febrero,viernes,2005
0,inside i'm dancing,7.1,54,enero,viernes,2004
0,nobody knows,7.8,92,agosto,sabado,2004
0,employee of the month,6.1,47,enero,sabado,2004
0,magic in the water,5.3,11,agosto,miercoles,1995
0,the great white hope,5.0,6,enero,domingo,1970
0,a study in terror,6.4,18,enero,viernes,1965
0,everything about mustafa,8.0,9,marzo,viernes,2004
0,the professionals,6.8,66,noviembre,martes,1966
0,the devil and miss jones,7.2,13,abril,viernes,1941
0,everyday people,7.3,4,enero,domingo,2004
0,the marriage of maria braun,7.1,39,febrero,martes,1979
0,the bitter tears of petra von kant,7.5,32,enero,jueves,1972
0,beau geste,7.0,22,julio,lunes,1939
0,at sword's point,3.8,4,abril,martes,1952
0,overnight,6.9,17,junio,jueves,2003
0,le trou,8.2,73,marzo,viernes,1960
0,lessons of darkness,8.3,26,febrero,viernes,1992
0,fata morgana,6.4,20,junio,viernes,1971
2341309,double dragon,3.9,65,noviembre,viernes,1994
5935269,mac and me,4.0,44,agosto,viernes,1988
0,rosenstrasse,6.5,10,septiembre,jueves,2003
0,casque d'or,7.6,22,abril,miercoles,1952
0,touchez pas au grisbi,6.9,34,marzo,martes,1954
184890,the ballad of the sad cafe,5.0,1,marzo,jueves,1991
346297,the deceivers,6.1,8,septiembre,viernes,1988
0,easy,5.8,5,septiembre,miercoles,2003
0,el cid,6.8,57,enero,martes,1961
86175,going all the way,4.9,9,enero,domingo,1997
0,a taxing woman,5.8,5,febrero,sabado,1987
0,the bunker,5.8,10,septiembre,viernes,2001
0,reap the wild wind,6.9,8,marzo,miercoles,1942
234710450,howl's moving castle,8.2,2049,noviembre,viernes,2004
0,steamboy,6.4,103,julio,sabado,2004
0,gorgeous,6.0,84,febrero,viernes,1999
0,the blade,6.4,17,diciembre,jueves,1995
368100400,hitch,6.3,1721,febrero,jueves,2005
0,pooh's heffalump movie,6.3,91,febrero,viernes,2005
653621,inside deep throat,6.8,31,febrero,viernes,2005
0,bride & prejudice,6.5,114,febrero,miercoles,2004
230884740,constantine,6.6,1837,febrero,martes,2005
0,son of the mask,3.6,346,febrero,viernes,2005
32645546,because of winn-dixie,6.1,63,febrero,viernes,2005
0,turtles can fly,7.2,49,enero,viernes,2005
0,beautiful boxer,6.2,19,abril,jueves,2004
0,pauly shore is dead,4.9,20,marzo,martes,2003
0,bunny lake is missing,6.6,35,enero,domingo,1965
0,don't tell her it's me,5.8,13,septiembre,viernes,1990
0,frozen land,6.8,18,enero,viernes,2005
0,big girls don't cry,6.4,10,enero,jueves,2002
32000000,night watch,6.3,212,junio,domingo,2004
0,dot the i,6.0,32,enero,sabado,2003
0,topper returns,5.8,9,marzo,viernes,1941
0,sons of the desert,7.2,42,diciembre,viernes,1933
0,morocco,6.6,24,noviembre,viernes,1930
11500000,samson and delilah,6.1,32,diciembre,miercoles,1949
100914450,kung fu hustle,7.2,841,febrero,martes,2004
0,shark skin man and peach hip girl,6.7,9,enero,jueves,1998
0,the five people you meet in heaven,6.9,30,diciembre,domingo,2004
4662137,"no retreat, no surrender",5.6,93,mayo,viernes,1986
0,the chubbchubbs!,6.6,20,julio,miercoles,2002
0,travellers and magicians,6.8,9,septiembre,martes,2003
8403433,dr. giggles,5.1,34,enero,viernes,1992
0,the corn is green,7.3,9,julio,sabado,1945
0,the seven-per-cent solution,7.1,23,enero,domingo,1976
0,royal flash,6.0,13,enero,viernes,1975
0,masculin feminin,7.6,66,marzo,martes,1966
0,fallen angel,5.8,23,noviembre,miercoles,1945
0,the phone box,6.7,23,diciembre,miercoles,1972
0,night of the demon,6.9,55,diciembre,martes,1957
0,control,7.4,78,noviembre,jueves,2003
0,beautiful city,7.7,12,febrero,domingo,2005
0,five times two,6.0,34,septiembre,miercoles,2004
0,tart,5.1,16,abril,lunes,2001
0,bed and board,7.2,39,agosto,lunes,1970
0,germany year zero,7.5,53,diciembre,miercoles,1948
0,tombs of the blind dead,5.6,32,abril,lunes,1972
0,the sicilian clan,7.1,38,diciembre,lunes,1969
0,love me tonight,5.5,16,agosto,sabado,1932
0,a hole in my heart,4.5,22,enero,jueves,2004
0,bigger than the sky,4.7,6,febrero,viernes,2005
0,diary of a mad black woman,6.4,71,febrero,viernes,2005
19294900,cursed,5.1,168,febrero,viernes,2005
0,up and down,8.2,5,septiembre,jueves,2004
113006880,the pacifier,5.8,865,marzo,viernes,2005
95226110,be cool,5.4,296,marzo,viernes,2005
0,gunner palace,5.9,7,enero,jueves,2004
0,walk on water,6.5,20,febrero,jueves,2004
77944730,hostage,6.2,519,marzo,jueves,2005
260697000,robots,6.0,1383,marzo,jueves,2005
0,the laughing policeman,5.8,10,diciembre,jueves,1973
0,class action,6.4,37,marzo,viernes,1991
0,kiss the bride,5.4,4,enero,miercoles,2002
0,godzilla vs. the sea monster,5.7,18,diciembre,sabado,1966
0,godzilla vs. mechagodzilla ii,6.7,26,diciembre,sabado,1993
0,that championship season,4.3,3,diciembre,jueves,1982
0,the low life,6.0,3,noviembre,miercoles,1995
0,rendez-vous,4.5,16,mayo,miercoles,1985
0,"oh, god! you devil",5.5,15,noviembre,miercoles,1984
0,asfalto,6.0,1,febrero,viernes,2000
0,god is brazilian,5.5,26,enero,viernes,2003
0,captains of april,6.5,18,abril,viernes,2000
48000,blackball,5.6,14,mayo,domingo,2003
0,the agony and the ecstasy,6.8,33,enero,jueves,1965
0,return to peyton place,7.2,5,mayo,viernes,1961
0,butch and sundance: the early days,4.6,8,junio,viernes,1979
0,it happened to jane,6.6,10,agosto,miercoles,1959
6582052,once upon a forest,6.2,24,junio,viernes,1993
0,twentieth century,6.4,23,mayo,viernes,1934
0,strangers when we meet,3.8,5,junio,miercoles,1960
299261,chronicles,7.0,12,mayo,domingo,2004
0,lackawanna blues,6.0,8,febrero,sabado,2005
11000000,the green berets,5.8,34,julio,jueves,1968
263404,elevator to the gallows,7.6,85,enero,miercoles,1958
1960,violent cop,7.1,50,agosto,sabado,1989
0,four shades of brown,5.8,10,enero,domingo,2004
0,brian's song,7.1,26,noviembre,martes,1971
0,thriller: a cruel picture,6.5,53,mayo,martes,1973
0,cube zero,5.7,274,enero,viernes,2004
0,into the sun,4.2,38,marzo,martes,2005
0,julia,6.3,30,enero,domingo,1977
0,save the green planet!,6.8,62,abril,viernes,2003
0,stealing rembrandt,5.6,12,mayo,sabado,2003
0,a snake of june,6.7,29,enero,martes,2002
0,thirty seconds over tokyo,6.5,8,noviembre,miercoles,1944
0,vares: private eye,6.2,16,julio,jueves,2004
0,girl crazy,7.5,4,noviembre,viernes,1943
0,the 3 penny opera,7.4,14,febrero,miercoles,1931
27645492,ice princess,5.9,189,marzo,jueves,2005
20085824,melinda and melinda,6.3,128,enero,viernes,2004
0,miss congeniality 2: armed and fabulous,5.3,433,marzo,viernes,2005
68915890,guess who,5.5,230,marzo,viernes,2005
0,d.e.b.s.,5.6,91,enero,miercoles,2004
0,incident at loch ness,5.8,18,diciembre,viernes,2004
0,yanks,5.7,15,septiembre,sabado,1979
7185518,paradise alley,5.5,28,septiembre,viernes,1978
0,the seagull's laughter,6.4,7,enero,sabado,2001
0,wild horses,6.1,5,agosto,jueves,1995
0,barbary coast,4.8,4,enero,domingo,1935
0,stella dallas,6.7,16,agosto,viernes,1937
0,the unfaithful,5.8,3,junio,jueves,1947
0,come and get it,5.4,5,noviembre,viernes,1936
0,panic in the streets,7.1,24,junio,lunes,1950
0,call northside 777,6.8,25,febrero,viernes,1948
0,young torless,5.7,15,mayo,viernes,1966
0,bells are ringing,5.6,14,junio,jueves,1960
0,finian's rainbow,5.3,13,enero,miercoles,1968
0,the toolbox murders,5.4,24,marzo,miercoles,1978
0,the sword of doom,7.6,49,febrero,viernes,1966
0,matango: attack of the mushroom people,6.1,17,agosto,domingo,1963
0,ebola syndrome,6.5,28,junio,sabado,1996
0,the music of chance,5.6,5,junio,miercoles,1993
0,tammy and the t-rex,4.5,7,diciembre,miercoles,1994
7788597,if looks could kill,5.6,36,marzo,viernes,1991
13145977,greedy,5.9,58,marzo,viernes,1994
0,my neighbors the yamadas,7.0,74,julio,sabado,1999
0,pom poko,7.2,177,julio,sabado,1994
0,knockin' on heaven's door,7.6,135,febrero,jueves,1997
0,city of hope,5.3,4,enero,viernes,1991
0,sons and lovers,6.8,3,agosto,lunes,1960
0,the arrow,4.7,3,enero,domingo,1997
0,ruggles of red gap,5.1,9,marzo,viernes,1935
0,greetings,5.2,13,diciembre,domingo,1968
0,end of the century: the story of the ramones,7.9,12,enero,domingo,2003
0,love letter,7.9,34,marzo,sabado,1995
0,natural city,5.2,32,mayo,viernes,2003
0,this sporting life,6.8,30,enero,martes,1963
0,a touch of zen,7.7,32,noviembre,miercoles,1971
257043,walker,6.4,16,diciembre,viernes,1987
0,zu: warriors from the magic mountain,6.6,14,febrero,sabado,1983
0,whistle down the wind,6.6,17,julio,martes,1961
0,the earrings of madame de...,7.8,38,septiembre,miercoles,1953
0,no one writes to the colonel,3.6,4,junio,viernes,1999
0,speedy,7.8,17,abril,sabado,1928
0,memories,7.2,60,diciembre,sabado,1995
0,invasion of astro-monster,6.2,25,diciembre,domingo,1965
0,harvie krumpet,7.0,50,enero,jueves,2003
0,intimate affairs,4.9,10,abril,jueves,2002
0,the wild parrots of telegraph hill,7.3,8,enero,jueves,2003
712294,the ballad of jack and rose,6.5,43,marzo,viernes,2005
158733820,sin city,7.2,2755,abril,viernes,2005
36351350,beauty shop,5.4,118,junio,jueves,2005
0,look at me,6.4,23,noviembre,jueves,2004
0,dust to glory,5.4,5,abril,viernes,2005
0,eye of the tiger,5.1,8,julio,lunes,1986
0,not on the lips,5.9,7,diciembre,miercoles,2003
0,"krakatoa, east of java",4.8,6,marzo,lunes,1969
21435320,rhinestone,4.9,33,junio,viernes,1984
0,electra glide in blue,6.6,22,agosto,sabado,1973
0,bring on the night,7.8,4,noviembre,viernes,1985
110,a special day,7.7,79,agosto,jueves,1977
0,this land is mine,6.6,11,mayo,viernes,1943
0,the foul king,6.3,18,febrero,viernes,2000
0,the man who planted trees,8.2,35,mayo,miercoles,1987
0,tanguy,5.8,70,noviembre,miercoles,2001
527000,national lampoon's gold diggers,3.1,7,junio,domingo,2003
0,blind horizon,5.9,27,diciembre,domingo,2003
0,the blood on satan's claw,6.9,26,enero,viernes,1971
0,"reuben, reuben",7.0,5,diciembre,lunes,1983
1718328,blue,7.5,17,agosto,jueves,1993
0,bilitis,6.0,17,marzo,miercoles,1977
0,burn!,6.5,21,diciembre,domingo,1969
0,battle of the bulge,6.4,56,abril,viernes,1965
0,ghosts... of the civil dead,6.2,9,junio,jueves,1989
0,the little girl who lives down the lane,7.0,88,diciembre,sabado,1976
0,arabian nights,6.0,36,junio,jueves,1974
0,age of consent,6.0,14,mayo,martes,1969
0,oedipus rex,6.5,43,septiembre,sabado,1967
0,ringu 0,5.8,49,enero,sabado,2000
0,brothers,6.5,30,agosto,viernes,2004
34562224,hawaii,5.8,13,enero,lunes,1966
0,pretty maids all in a row,6.8,10,abril,miercoles,1971
0,loners,7.9,12,abril,jueves,2000
0,red desert,7.4,74,septiembre,viernes,1964
0,madchen in uniform,6.8,10,noviembre,viernes,1931
0,diary of a lost girl,7.4,20,septiembre,viernes,1929
0,sexmission,7.4,49,mayo,domingo,1984
0,macbeth,6.7,21,enero,viernes,1948
0,garage olimpo,6.5,14,mayo,domingo,1999
0,vincent,7.9,217,enero,viernes,1982
0,waterloo bridge,8.0,28,mayo,viernes,1940
0,the sorrow and the pity,7.3,9,septiembre,jueves,1969
0,first desires,4.5,7,diciembre,domingo,1983
0,with six you get eggroll,6.3,10,agosto,miercoles,1968
0,"move over, darling",5.9,20,diciembre,jueves,1963
0,love me or leave me,6.9,15,junio,viernes,1955
0,jour de fete,7.2,37,mayo,miercoles,1949
0,the big store,5.9,20,junio,sabado,1941
0,ivan's childhood,7.7,109,mayo,sabado,1962
0,a trip to the moon,7.9,314,septiembre,lunes,1902
0,whisky,5.5,14,agosto,viernes,2004
0,the ascent,8.0,28,abril,sabado,1977
0,boccaccio '70,6.9,17,febrero,jueves,1962
0,frankenfish,4.7,25,enero,sabado,2004
0,who's your daddy?,4.6,24,enero,miercoles,2004
0,category 6: day of destruction,5.2,13,noviembre,domingo,2004
0,trespassing,4.3,6,enero,viernes,2004
0,a self-made hero,6.1,13,enero,lunes,1996
0,life is sweet,6.9,46,noviembre,jueves,1990
0,ride the pink horse,6.8,12,enero,miercoles,1947
0,the chant of jimmie blacksmith,6.7,10,junio,miercoles,1978
0,double suicide,6.5,14,mayo,sabado,1969
0,let him have it,6.5,15,enero,viernes,1991
0,dr. akagi,7.2,6,mayo,domingo,1998
0,alexandra's project,5.8,24,mayo,viernes,2003
0,clean,6.7,17,septiembre,miercoles,2004
2000000,wilson,5.5,2,agosto,martes,1944
0,blossoms in the dust,6.5,11,julio,viernes,1941
104478420,the hitchhiker's guide to the galaxy,6.6,1340,enero,sabado,2005
0,king's game,6.9,15,agosto,martes,2004
0,barefoot,6.7,59,marzo,miercoles,2005
0,dark habits,7.4,20,marzo,jueves,1983
0,snake and crane arts of shaolin,6.8,16,marzo,miercoles,1978
14200000,the eiger sanction,6.2,91,mayo,miercoles,1975
0,it started in naples,5.9,11,agosto,sabado,1960
0,skin game,6.5,10,septiembre,jueves,1971
0,f for fake,7.2,77,marzo,martes,1973
0,love comes softly,6.2,25,abril,domingo,2003
0,ike: countdown to d-day,5.7,10,mayo,lunes,2004
0,cry of the banshee,5.5,12,julio,miercoles,1970
0,phantom lady,6.4,24,enero,viernes,1944
0,act of violence,6.2,19,febrero,martes,1949
0,rouge,6.8,14,enero,miercoles,1987
0,miracle in milan,7.0,26,febrero,jueves,1951
3764219,before the fall,7.3,74,julio,domingo,2004
9346177,the frisco kid,6.0,38,julio,viernes,1979
38585,the year of the yao,5.5,2,septiembre,jueves,2004
0,house of d,6.2,24,abril,viernes,2005
0,palindromes,6.5,48,septiembre,viernes,2004
42886720,a lot like love,6.5,329,abril,viernes,2005
0,king's ransom,5.1,14,abril,viernes,2005
0,the game of their lives,5.8,16,enero,sabado,2005
0,madison,5.3,3,enero,martes,2001
0,enron: the smartest guys in the room,7.2,75,abril,viernes,2005
71073940,xxx: state of the union,4.7,565,abril,miercoles,2005
42108,death of a dynasty,4.0,2,abril,viernes,2005
211643150,kingdom of heaven,6.6,1187,mayo,martes,2005
1524966,mysterious skin,7.4,266,mayo,jueves,2004
8692426,mischief,6.2,28,febrero,viernes,1985
0,jubal,6.8,17,abril,viernes,1956
0,viva maria!,5.8,15,noviembre,lunes,1965
0,between your legs,5.8,9,enero,viernes,1999
0,the angry silence,7.4,7,marzo,jueves,1960
0,isadora,6.2,10,septiembre,sabado,1968
5273000,san francisco,7.0,13,junio,viernes,1936
0,la chienne,7.1,19,noviembre,viernes,1931
0,erendira,6.0,2,mayo,domingo,1983
0,the private lives of elizabeth and essex,7.0,12,noviembre,sabado,1939
0,the search,7.2,15,marzo,viernes,1948
0,satantango,8.1,56,febrero,martes,1994
0,the taste of tea,7.0,32,julio,sabado,2004
0,kes,7.6,95,noviembre,martes,1969
0,the human comedy,6.5,4,marzo,martes,1943
0,vampire hunter d,6.6,69,diciembre,sabado,1985
0,buying the cow,5.6,27,enero,lunes,2002
0,a common thread,5.6,7,mayo,viernes,2004
0,the cocoanuts,7.1,21,agosto,sabado,1929
0,the bridge,7.6,34,enero,miercoles,1959
0,in the time of the butterflies,6.6,14,enero,domingo,2001
0,dark eyes,6.5,20,febrero,domingo,1987
0,edges of the lord,7.2,15,enero,lunes,2001
0,kids return,7.0,35,julio,sabado,1996
0,the fearless freaks,7.1,8,mayo,miercoles,2005
0,off the map,5.7,9,enero,miercoles,2003
0,unconscious,6.5,13,agosto,viernes,2004
0,the tesseract,3.8,5,mayo,jueves,2003
0,the keys of the kingdom,6.8,9,diciembre,viernes,1944
0,the adventurer,7.0,25,enero,lunes,1917
0,solino,7.0,12,septiembre,lunes,2002
0,dear wendy,5.6,33,enero,sabado,2005
0,the list of adrian messenger,6.6,14,mayo,miercoles,1963
0,los angeles plays itself,7.1,15,septiembre,domingo,2003
50871110,unleashed,6.6,531,febrero,miercoles,2005
0,the red squirrel,6.5,15,abril,miercoles,1993
0,martin (hache),7.3,23,marzo,lunes,1997
0,"ugly, dirty and bad",7.2,45,septiembre,jueves,1976
0,leolo,7.2,34,septiembre,miercoles,1992
0,ducktales: the movie - treasure of the lost lamp,6.7,201,agosto,viernes,1990
0,babes in arms,6.5,14,enero,viernes,1939
0,samaritan girl,6.9,54,febrero,martes,2004
850000000,star wars: episode iii - revenge of the sith,7.1,4200,mayo,martes,2005
56070430,kicking & screaming,5.6,179,mayo,viernes,2005
154749920,monster-in-law,5.6,413,mayo,viernes,2005
0,agatha,6.8,10,febrero,viernes,1979
0,death takes a holiday,5.8,6,marzo,viernes,1934
0,vodka lemon,8.0,4,noviembre,viernes,2003
0,deep blue,5.6,17,mayo,domingo,2003
0,the invisible woman,6.0,5,diciembre,viernes,1940
0,the snow walker,6.3,34,enero,miercoles,2003
0,divorce italian style,7.9,53,diciembre,miercoles,1961
0,carefree,6.7,7,septiembre,viernes,1938
0,china strike force,5.3,8,diciembre,jueves,2000
0,dawg,4.5,12,febrero,jueves,2002
0,the uninvited,7.0,51,febrero,viernes,1944
0,bad guy,7.0,48,enero,viernes,2002
0,bataan,6.2,11,junio,jueves,1943
532680670,madagascar,6.6,3322,mayo,miercoles,2005
0,somersault,6.2,22,junio,sabado,2004
2850263,airborne,6.1,20,septiembre,viernes,1993
0,mad hot ballroom,7.2,8,mayo,viernes,2005
0,tell them who you are,5.3,3,septiembre,lunes,2004
251495,dominion: prequel to the exorcist,4.8,77,mayo,viernes,2005
0,saving face,6.8,33,septiembre,domingo,2004
11838218,most wanted,5.8,27,enero,viernes,1997
108539910,cinderella man,7.3,630,junio,jueves,2005
39053060,the sisterhood of the traveling pants,6.3,396,junio,miercoles,2005
13411957,lords of dogtown,7.0,215,junio,viernes,2005
0,after you,6.9,14,diciembre,miercoles,2003
0,rock school,6.4,5,febrero,domingo,2005
69425970,the adventures of sharkboy and lavagirl,4.4,278,junio,viernes,2005
0,high tension,6.6,279,junio,miercoles,2003
0,the honeymooners,4.1,21,junio,viernes,2005
0,parineeta,6.6,11,junio,viernes,2005
0,toto the hero,6.9,24,mayo,miercoles,1991
20377076,ladies in lavender,6.5,36,junio,lunes,2004
120620,it's all gone pete tong,7.1,53,septiembre,domingo,2004
0,daybreak,3.9,6,mayo,sabado,1993
0,when trumpets fade,6.2,25,junio,sabado,1998
837000,innocent voices,7.6,33,noviembre,viernes,2004
0,godzilla vs. biollante,6.5,25,diciembre,sabado,1989
0,anna and the king of siam,5.8,11,agosto,domingo,1946
0,good neighbor sam,5.0,6,julio,miercoles,1964
0,eddie izzard: dress to kill,8.1,17,junio,lunes,1999
30000000,quo vadis,7.0,64,noviembre,jueves,1951
