presupuesto,id_pelicula,original_language,popularidad,fecha_de_estreno,ganancias,titulo_pelicula,vote_average,vote_count,mes_estreno,dia_semana,return_ROI,year_estreno
12000000,327,japonespanish,8,2000-09-09,15250000,brother,6.8,107,septiembre,sabado,1.2708,2000
7000000,1548,english,5,2001-07-20,0,ghost world,7.1,433,julio,viernes,0.0,2001
0,13403,english,4,2001-07-20,0,hedwig and the angry inch,7.4,81,julio,viernes,0.0,2001
100000000,869,english,17,2001-07-25,362211740,planet of the apes,5.6,1270,julio,miercoles,3.6221,2001
0,552,Italiano,3,2000-03-03,0,bread and tulips,7.0,35,marzo,viernes,0.0,2000
20000,36095,japonespanish,3,1997-11-06,99000,cure,7.4,63,noviembre,jueves,4.95,1997
0,33379,english,7,2001-07-27,1443067,greenfingers,6.6,15,julio,viernes,0.0,2001
5000000,2171,english,6,2001-07-27,295206,wet hot american summer,6.4,271,julio,viernes,0.059,2001
0,20307,english,2,1989-06-02,0,renegades,5.2,19,junio,viernes,0.0,1989
0,19142,english,3,1989-05-11,192816,the return of swamp thing,4.6,35,mayo,jueves,0.0,1989
0,41946,english,7,1989-08-24,0,the return of the musketeers,6.2,17,agosto,jueves,0.0,1989
15000000,10135,english,3,1989-05-19,30050028,road house,6.3,259,mayo,viernes,2.0033,1989
0,32767,english,2,1989-08-25,0,romero,6.7,3,agosto,viernes,0.0,1989
787000,19236,english,7,1989-05-01,0,santa sangre,7.1,73,mayo,lunes,0.0,1989
0,32261,english,2,1989-03-03,8800000,scandal,5.8,26,marzo,viernes,0.0,1989
19000000,12150,english,10,1989-09-15,110879510,sea of love,6.7,144,septiembre,viernes,5.8358,1989
18000000,11185,english,17,1989-05-12,46908988,"see no evil, hear no evil",6.4,220,mayo,viernes,2.6061,1989
0,47045,english,2,1989-04-14,12065892,she's out of control,4.7,24,abril,viernes,0.0,1989
0,18683,english,2,1989-10-27,0,shirley valentine,6.5,21,enero,viernes,0.0,1989
5000000,12521,english,6,1989-10-27,16554699,shocker,5.5,89,enero,viernes,3.3109,1989
0,12478,english,8,1989-03-03,0,skin deep,5.8,21,marzo,viernes,0.0,1989
0,49788,english,1,1989-03-18,0,slaves of new york,4.8,6,marzo,sabado,0.0,1989
0,31083,english,3,1988-09-09,401421,some girls,4.9,14,septiembre,viernes,0.0,1988
0,30666,english,11,1989-11-03,1519796,stepfather ii: make room for daddy,5.8,22,noviembre,viernes,0.0,1989
0,25155,english,5,1987-01-22,0,the stepfather,6.6,76,enero,jueves,0.0,1987
0,65015,english,1,1989-09-28,0,sweetie,4.9,15,septiembre,jueves,0.0,1989
0,24077,english,4,1989-02-01,0,the tall guy,5.7,23,febrero,miercoles,0.0,1989
55000000,9618,english,8,1989-12-22,63408616,tango & cash,6.1,468,diciembre,viernes,1.1529,1989
0,16560,english,1,1989-02-12,9114702,tap,6.0,7,febrero,domingo,0.0,1989
15000000,31608,english,4,1989-01-27,40590000,three fugitives,6.0,49,enero,viernes,2.706,1989
0,22102,english,3,1989-03-22,0,troop beverly hills,5.6,57,marzo,miercoles,0.0,1989
0,6951,english,12,1989-07-28,71079910,turner & hooch,5.9,335,julio,viernes,0.0,1989
5000000,11959,english,5,1989-07-21,0,uhf,6.7,90,julio,viernes,0.0,1989
15000000,2616,english,8,1989-08-16,79258536,uncle buck,6.6,338,agosto,miercoles,5.2839,1989
2000000,7091,english,3,1988-09-17,725131,vampire's kiss,6.0,75,septiembre,sabado,0.3626,1988
0,249,english,6,1989-12-08,0,the war of the roses,6.7,288,diciembre,viernes,0.0,1989
7000000,11342,english,12,1989-06-01,0,warlock,5.8,98,junio,jueves,0.0,1989
6000000,183,english,6,1989-12-15,14278900,the wizard,6.1,83,diciembre,viernes,2.3798,1989
0,32330,english,2,1989-10-27,0,worth winning,6.0,11,enero,viernes,0.0,1989
0,24126,english,4,1993-05-01,0,warlock: the armageddon,5.2,39,mayo,sabado,0.0,1993
0,8494,english,7,1993-07-09,0,weekend at bernie's ii,4.9,74,julio,viernes,0.0,1993
0,26535,english,4,1963-06-05,0,billy liar,6.7,34,junio,miercoles,0.0,1963
0,41784,english,2,1991-09-05,0,black robe,7.5,18,septiembre,jueves,0.0,1991
1000000,27431,Italiano,4,1971-02-11,0,the cat o' nine tails,6.9,52,febrero,jueves,0.0,1971
58000000,2148,english,10,1984-12-14,25928720,the cotton club,6.5,71,diciembre,viernes,0.447,1984
0,42033,english,1,1985-03-15,0,def-con 4,2.8,10,marzo,viernes,0.0,1985
7500000,11308,english,3,1984-03-09,0,the hotel new hampshire,5.8,26,marzo,viernes,0.0,1984
0,23239,english,1,1996-01-01,0,idiot box,4.7,3,enero,lunes,0.0,1996
0,31941,english,2,1978-08-02,0,who'll stop the rain,6.8,12,agosto,miercoles,0.0,1978
0,19317,english,3,1981-07-17,0,"zorro, the gay blade",5.4,15,julio,viernes,0.0,1981
35000,27813,english,7,1982-04-14,0,basket case,6.2,75,abril,miercoles,0.0,1982
0,57745,english,3,1998-09-03,49501,orphans,6.8,7,septiembre,jueves,0.0,1998
42000000,2057,english,10,2001-08-03,35402320,original sin,5.8,200,agosto,viernes,0.8429,2001
37000000,9880,english,7,2001-08-03,165335150,the princess diaries,6.5,1063,agosto,viernes,4.4685,2001
90000000,5175,english,8,2001-08-03,347325800,rush hour 2,6.4,1078,agosto,viernes,3.8592,2001
0,41951,Francespanish,1,1988-05-18,0,chocolat,6.5,12,mayo,miercoles,0.0,1988
0,11385,english,11,1962-06-19,0,hatari!,6.2,50,junio,martes,0.0,1962
0,4484,Francespanish,3,1978-10-25,20424260,la cage aux folles,6.9,57,enero,miercoles,0.0,1978
0,11684,Francespanish,2,1980-12-10,6950125,la cage aux folles ii,5.7,17,diciembre,miercoles,0.0,1980
0,44414,english,4,1991-09-13,0,liebestraum,6.2,5,septiembre,viernes,0.0,1991
20000000,20391,english,11,1969-10-15,31678778,paint your wagon,6.3,65,enero,miercoles,1.5839,1969
0,12584,english,9,1976-08-11,8091910,the shootist,7.3,85,agosto,miercoles,0.0,1976
0,1627,Francespanish,3,1970-02-26,0,the wild child,7.3,65,febrero,jueves,0.0,1970
15000000,11542,english,11,1980-12-25,19853892,altered states,6.7,169,diciembre,jueves,1.3236,1980
0,17169,english,6,1980-12-17,70687340,any which way you can,6.1,95,diciembre,miercoles,0.0,1980
0,39176,english,1,1980-07-31,0,the awakening,5.8,19,julio,jueves,0.0,1980
0,33214,english,3,1980-03-02,0,bad timing,6.6,32,marzo,domingo,0.0,1980
0,19267,english,3,1980-09-10,0,the big brawl,5.9,27,septiembre,miercoles,0.0,1980
30000000,2770,english,10,2001-08-10,287553600,american pie 2,6.0,1375,agosto,viernes,9.5851,2001
75000000,12610,english,6,2001-08-07,13596911,osmosis jones,6.0,237,agosto,martes,0.1813,2001
0,1933,english,11,2001-08-02,0,the others,7.4,1708,agosto,jueves,0.0,2001
35000000,13496,english,11,2001-08-17,13678913,american outlaws,5.7,56,agosto,viernes,0.3908,2001
0,21055,english,7,2001-03-07,1051948,all over the guy,5.6,23,marzo,miercoles,0.0,2001
3000000,24936,english,3,2001-01-21,0,the deep end,6.0,35,enero,domingo,0.0,2001
7000000,80070,english,1,2001-08-10,0,on the edge,7.4,13,agosto,viernes,0.0,2001
1500000,10972,english,14,2001-08-10,373967,session 9,6.2,255,agosto,viernes,0.2493,2001
57000000,1722,english,9,2001-08-17,62112896,captain corelli's mandolin,5.6,146,agosto,viernes,1.0897,2001
48000000,9896,english,12,2001-07-30,85498536,rat race,6.0,531,julio,lunes,1.7812,2001
0,26665,english,1,2000-07-05,0,aberdeen,7.0,6,julio,miercoles,0.0,2000
0,9683,english,10,2001-08-24,0,bubble boy,5.1,165,agosto,viernes,0.0,2001
0,2779,english,6,2001-08-05,0,the curse of the jade scorpion,6.5,167,agosto,domingo,0.0,2001
22000000,2294,english,12,2001-08-22,33788160,jay and silent bob strike back,6.4,491,agosto,miercoles,1.5358,2001
28000000,10016,english,7,2001-08-24,14010832,ghosts of mars,4.8,299,agosto,viernes,0.5004,2001
34000000,26602,english,5,2001-08-22,19693892,summer catch,4.8,63,agosto,miercoles,0.5792,2001
0,37920,english,4,2001-06-22,850225,an american rhapsody,6.0,14,junio,viernes,0.0,2001
0,22230,english,10,2000-01-25,688510,happy accidents,7.1,41,enero,martes,0.0,2000
0,13966,english,2,2000-06-02,0,maybe baby,5.6,20,junio,viernes,0.0,2000
0,742,aleman,3,2000-08-25,0,together,6.8,71,agosto,viernes,0.0,2000
0,248757,english,1,2000-01-24,0,punks,5.0,1,enero,lunes,0.0,2000
0,15104,english,4,2001-08-21,4574762,tortilla soup,5.8,14,agosto,martes,0.0,2001
10000000,8922,english,10,2001-07-01,59217788,jeepers creepers,6.1,731,julio,domingo,5.9218,2001
0,11065,english,5,2001-08-31,16017403,o,5.8,75,agosto,viernes,0.0,2001
0,21118,english,3,2002-12-13,261603,waking up in reno,5.0,23,diciembre,viernes,0.0,2002
1000000,46727,english,1,1999-02-11,0,speedway junky,5.2,7,febrero,jueves,0.0,1999
0,5922,english,5,1980-08-01,0,the hunter,6.2,26,agosto,viernes,0.0,1980
350000,27346,english,5,1980-11-07,0,maniac,6.1,77,noviembre,viernes,0.0,1980
1900000,34223,english,4,1986-07-18,4790926,vamp,5.9,39,julio,viernes,2.5215,1986
0,16307,english,7,1973-12-01,0,the wicker man,7.1,313,diciembre,sabado,0.0,1973
0,27681,english,3,1996-11-12,0,wish upon a star,6.2,42,noviembre,martes,0.0,1996
40000000,11370,english,4,2001-09-07,27053816,the musketeer,5.2,56,septiembre,viernes,0.6763,2001
57000000,12508,english,10,2001-09-04,16991902,rock star,6.0,194,septiembre,martes,0.2981,2001
0,14033,english,3,2001-09-06,0,soul survivors,4.4,49,septiembre,jueves,0.0,2001
6000000,25462,english,2,2001-09-07,0,two can play that game,6.6,17,septiembre,viernes,0.0,2001
0,34714,english,1,2000-01-01,0,diamond men,6.7,7,enero,sabado,0.0,2000
0,35176,english,1,2001-09-14,0,kill me later,6.0,8,septiembre,viernes,0.0,2001
700000,18734,english,9,2001-01-20,1667192,l.i.e.,6.7,31,enero,sabado,2.3817,2001
0,44321,espanish,1,2000-09-01,0,our lady of the assassins,6.5,16,septiembre,viernes,0.0,2000
0,26661,english,5,1955-06-01,0,abbott and costello meet the mummy,6.4,25,junio,miercoles,0.0,1955
0,5998,De,3,1922-04-27,0,"dr. mabuse, the gambler",7.6,35,abril,jueves,0.0,1922
0,58062,english,1,2000-09-06,0,into the arms of strangers: stories of the kindertransport,7.8,6,septiembre,miercoles,0.0,2000
30000000,2176,english,6,2001-09-14,23619608,the glass house,5.4,203,septiembre,viernes,0.7873,2001
32000000,20857,english,8,2001-09-14,40222730,hardball,6.3,126,septiembre,viernes,1.257,2001
0,22617,english,2,2000-09-01,0,dinner rush,7.1,19,septiembre,viernes,0.0,2000
40000000,2185,english,6,2002-04-05,8493890,big trouble,6.3,82,abril,viernes,0.2123,2002
22000000,10696,english,5,2001-09-21,5271666,glitter,3.4,38,septiembre,viernes,0.2396,2001
45000000,2034,english,14,2001-10-05,104876230,training day,7.3,1665,enero,viernes,2.3306,2001
0,21538,english,1,2001-01-20,0,the american astronaut,6.5,12,enero,sabado,0.0,2001
0,51722,english,1,2001-09-19,0,children underground,7.2,15,septiembre,miercoles,0.0,2001
0,48834,english,2,2000-09-04,0,liam,6.3,10,septiembre,lunes,0.0,2000
0,30379,english,1,2001-09-07,0,megiddo: the omega code 2,3.6,8,septiembre,viernes,0.0,2001
1000000,31016,english,3,2001-11-23,2402459,sidewalks of new york,5.6,16,noviembre,viernes,2.4025,2001
0,32567,english,1,2000-09-02,2452566,the endurance: shackleton's legendary antarctic expedition,6.2,13,septiembre,sabado,0.0,2000
0,12537,english,3,1981-08-28,2689068,the french lieutenant's woman,6.7,46,agosto,viernes,0.0,1981
0,9028,Italiano,3,1968-02-21,0,the great silence,7.5,58,febrero,miercoles,0.0,1968
0,16180,english,8,1973-06-15,0,the legend of hell house,6.5,63,junio,viernes,0.0,1973
0,11521,english,4,1991-09-06,0,little man tate,6.0,59,septiembre,viernes,0.0,1991
0,21028,ruso,3,1980-02-11,0,moscow does not believe in tears,7.9,47,febrero,lunes,0.0,1980
0,27327,english,6,1974-10-31,0,phantom of the paradise,7.5,101,enero,jueves,0.0,1974
0,35200,english,1,1976-06-28,0,the return of a man called horse,5.3,10,junio,lunes,0.0,1976
0,21242,english,3,1971-04-09,0,valdez is coming,5.5,16,abril,viernes,0.0,1971
8000000,20115,Italiano,7,1987-12-19,0,opera,6.6,79,diciembre,sabado,0.0,1987
0,30295,english,5,1964-10-12,0,father goose,6.5,54,enero,lunes,0.0,1964
0,25767,english,4,1960-12-23,6000000,the grass is greener,5.5,24,diciembre,viernes,0.0,1960
0,33725,english,3,1959-09-15,0,a hole in the head,5.4,9,septiembre,martes,0.0,1959
0,22874,english,1,1958-06-26,0,indiscreet,6.3,24,junio,jueves,0.0,1958
9400000,11576,english,13,1963-11-07,60000000,"it's a mad, mad, mad, mad world",7.0,142,noviembre,jueves,6.383,1963
0,43802,english,2,1941-08-20,0,the little foxes,7.7,31,agosto,miercoles,0.0,1941
0,9660,english,4,1959-12-05,6800000,operation petticoat,6.9,62,diciembre,sabado,0.0,1959
725000,15393,english,6,1971-11-03,10600000,play misty for me,6.5,102,noviembre,miercoles,14.6207,1971
2900000,248,english,3,1961-12-18,5000000,pocketful of miracles,7.3,25,diciembre,lunes,1.7241,1961
0,40885,english,1,1957-12-05,0,sayonara,5.4,19,diciembre,jueves,0.0,1957
0,25905,Sk,2,1965-09-09,0,the shop on main street,7.4,22,septiembre,jueves,0.0,1965
0,21148,english,2,1983-03-25,0,spring break,5.1,16,marzo,viernes,0.0,1983
0,1644,english,7,1993-02-05,0,the vanishing,5.9,134,febrero,viernes,0.0,1993
0,12502,english,5,1983-12-14,0,silkwood,6.9,84,diciembre,miercoles,0.0,1983
3000000,66092,english,1,1977-07-14,0,i never promised you a rose garden,7.9,4,julio,jueves,0.0,1977
0,10373,english,5,1979-09-14,0,quadrophenia,7.2,76,septiembre,viernes,0.0,1979
18000000,13766,english,6,1986-06-06,9697739,spacecamp,5.8,60,junio,viernes,0.5388,1986
0,16380,english,3,1951-08-01,0,when worlds collide,6.2,36,agosto,miercoles,0.0,1951
50000000,12103,english,7,2001-09-28,100020100,don't say a word,6.0,223,septiembre,viernes,2.0004,2001
31000000,11313,english,6,2001-09-07,24185780,hearts in atlantis,6.5,132,septiembre,viernes,0.7802,2001
28000000,9398,english,10,2001-09-28,60780980,zoolander,6.1,1363,septiembre,viernes,2.1707,2001
0,35066,english,1,2000-09-14,0,born romantic,5.9,8,septiembre,jueves,0.0,2000
23000000,10866,english,10,2001-10-05,36642840,joy ride,6.3,328,enero,viernes,1.5932,2001
12000000,34549,english,3,2001-10-05,17292380,max keeble's big move,5.4,33,enero,viernes,1.441,2001
28000000,9778,english,6,2001-10-05,77516300,serendipity,6.6,529,enero,viernes,2.7684,2001
0,58429,espanish,2,2001-04-12,0,la cienaga,7.1,22,abril,jueves,0.0,2001
4500000,16121,english,5,1980-05-28,7206220,the big red one,6.8,83,mayo,miercoles,1.6014,1980
300000,40220,english,2,1980-11-07,0,the boogey man,5.0,29,noviembre,viernes,0.0,1980
0,166,Francespanish,12,1980-01-01,0,the party,6.4,225,enero,martes,0.0,1980
0,42787,english,1,1964-01-01,0,lady in a cage,6.6,16,enero,miercoles,0.0,1964
0,1623,english,15,1980-06-20,37121708,brubaker,7.1,98,junio,viernes,0.0,1980
0,40932,english,5,1980-06-20,0,can't stop the music,4.9,9,junio,viernes,0.0,1980
0,32027,english,3,1980-05-23,0,carny,6.4,8,mayo,viernes,0.0,1980
0,13550,english,6,1980-03-27,12000000,the changeling,7.0,144,marzo,jueves,0.0,1980
0,13612,english,6,1980-07-18,41675190,cheech & chong's next movie,6.5,70,julio,viernes,0.0,1980
15000000,16769,english,3,1980-03-07,67182780,coal miner's daughter,7.2,67,marzo,viernes,4.4789,1980
0,27958,english,10,1980-09-23,0,cruising,6.0,89,septiembre,martes,0.0,1980
0,31703,english,3,1980-03-07,0,death ship,5.5,27,marzo,viernes,0.0,1980
0,1716,Francespanish,5,1980-09-17,0,the last metro,7.2,58,septiembre,miercoles,0.0,1980
0,27059,english,1,1980-09-26,0,divine madness,8.0,3,septiembre,viernes,0.0,1980
0,20681,english,4,1980-12-17,0,the dogs of war,4.9,38,diciembre,miercoles,0.0,1980
75000000,3172,english,13,2001-10-12,67631900,bandits,6.2,307,enero,viernes,0.9018,2001
11000000,17708,english,5,2001-10-12,23978402,corky romano,4.1,54,enero,viernes,2.1799,2001
0,12780,chino,9,1993-09-03,14681661,iron monkey,7.6,81,septiembre,viernes,0.0,1993
0,570,Francespanish,2,2001-03-07,0,fat girl,6.2,44,marzo,miercoles,0.0,2001
15000000,1018,english,18,2001-05-16,20117340,mulholland drive,7.7,1517,mayo,miercoles,1.3412,2001
0,25641,english,2,2001-01-18,0,my first mister,6.4,14,enero,jueves,0.0,2001
0,16767,japonespanish,3,1998-09-05,0,spriggan,6.0,17,septiembre,sabado,0.0,1998
10000000,11380,english,7,2001-10-24,7316658,bones,4.3,36,enero,miercoles,0.7317,2001
0,27396,english,2,1975-03-21,0,brannigan,5.1,21,marzo,viernes,0.0,1975
0,26299,english,1,1967-01-01,0,clambake,5.6,11,enero,domingo,0.0,1967
4000000,984,english,10,1971-12-21,35976000,dirty harry,7.4,630,diciembre,martes,8.994,1971
0,15559,english,2,1994-01-17,0,destiny in space,7.0,2,enero,lunes,0.0,1994
9000000,14811,english,9,1971-11-03,83304330,fiddler on the roof,7.4,136,noviembre,miercoles,9.256,1971
0,77670,english,1,1988-09-23,0,kansas,3.3,4,septiembre,viernes,0.0,1988
0,9585,english,10,1991-01-11,0,not without my daughter,6.2,48,enero,viernes,0.0,1991
25000,14267,english,2,1974-10-04,0,female trouble,6.9,38,enero,viernes,0.0,1974
0,45929,english,1,1995-04-01,0,titanica,6.0,4,abril,sabado,0.0,1995
35000000,768,english,8,2001-10-19,74558110,from hell,6.6,758,enero,viernes,2.1302,2001
72000000,2100,english,10,2001-10-19,27642708,the last castle,7.0,290,enero,viernes,0.3839,2001
48000000,11091,english,5,2001-10-19,35743308,riding in cars with boys,6.5,108,enero,viernes,0.7447,2001
0,3173,Th,7,1999-11-01,0,bangkok dangerous,6.1,16,noviembre,lunes,0.0,1999
0,27092,espanish,2,2000-05-11,0,burnt money,6.4,21,mayo,jueves,0.0,2000
0,23941,english,2,2000-09-14,0,dancing at the blue iguana,5.3,10,septiembre,jueves,0.0,2000
0,11845,english,4,2001-01-20,0,intimacy,6.1,31,enero,sabado,0.0,2001
0,9081,english,12,2001-01-23,3176880,waking life,7.6,250,enero,martes,0.0,2001
48000000,167,english,12,2001-10-22,50315140,k-pax,7.1,710,enero,lunes,1.0482,2001
0,34043,english,4,2001-10-26,0,on the line,4.1,10,enero,viernes,0.0,2001
0,9378,english,9,2001-10-26,0,thir13en ghosts,5.4,447,enero,viernes,0.0,2001
0,27444,english,8,2000-11-09,0,better than sex,5.5,8,noviembre,jueves,0.0,2000
6000000,141,english,18,2001-01-18,1270522,donnie darko,7.7,3574,enero,jueves,0.2118,2001
0,10034,english,1,2001-07-16,0,high heels and low lifes,6.4,12,julio,lunes,0.0,2001
18000000,11457,english,4,2001-10-25,0,life as a house,7.2,122,enero,jueves,0.0,2001
0,10778,english,7,2001-05-13,0,the man who wasn't there,7.4,366,mayo,domingo,0.0,2001
75000000,11456,english,6,2001-10-30,54249296,domestic disturbance,5.4,115,enero,martes,0.7233,2001
115000000,585,english,26,2001-11-01,562816260,"monsters, inc.",7.5,6150,noviembre,jueves,4.8941,2001
49000000,10796,english,10,2001-11-02,72700000,the one,5.7,445,noviembre,viernes,1.4837,2001
100000,23949,english,4,2001-01-26,490475,tape,6.9,63,enero,viernes,4.9048,2001
35000000,11088,english,6,2001-11-09,0,heist,6.3,138,noviembre,viernes,0.0,2001
40000000,9889,english,13,2001-11-01,141069860,shallow hal,5.7,764,noviembre,jueves,3.5267,2001
0,140511,english,1,2000-10-12,27,king of the jungle,5.0,1,enero,jueves,0.0,2000
0,133115,english,1,2000-10-10,0,maze,7.0,2,enero,martes,0.0,2000
0,45964,english,9,1979-10-26,0,when a stranger calls,6.3,51,enero,viernes,0.0,1979
0,32014,english,2,1982-12-11,0,timerider: the adventure of lyle swann,4.9,16,diciembre,sabado,0.0,1982
7000000,13408,english,2,2001-11-16,10229331,the wash,5.3,26,noviembre,viernes,1.4613,2001
125000000,671,english,38,2001-11-16,976475500,harry potter and the philosopher's stone,7.5,7188,noviembre,viernes,7.8118,2001
0,17731,english,1,2001-02-11,0,the fluffer,5.4,15,febrero,domingo,0.0,2001
6000000,20794,english,4,2001-11-23,2025238,novocaine,6.0,44,noviembre,viernes,0.3375,2001
0,11469,english,9,2001-11-21,0,black knight,5.1,291,noviembre,miercoles,0.0,2001
24000000,14369,english,4,2001-11-21,14782676,out cold,5.8,53,noviembre,miercoles,0.6159,2001
92000000,1535,english,18,2001-11-18,143049570,spy game,6.8,592,noviembre,domingo,1.5549,2001
4500000,1433,espanish,11,2001-04-20,6459020,the devil's backbone,7.2,277,abril,viernes,1.4353,2001
1700000,1999,english,10,2001-11-23,0,in the bedroom,6.4,90,noviembre,viernes,0.0,2001
0,58098,Italiano,1,1998-01-01,0,the way we laughed,8.6,8,enero,jueves,0.0,1998
0,78076,english,1,1973-12-01,0,hell up in harlem,4.1,9,diciembre,sabado,0.0,1973
0,23847,english,6,1972-12-19,0,across 110th street,6.9,26,diciembre,martes,0.0,1972
180000,50785,Francespanish,2,1963-01-25,0,le petit soldat,7.3,24,enero,viernes,0.0,1963
0,12472,english,7,1981-01-30,0,the incredible shrinking woman,5.0,32,enero,viernes,0.0,1981
0,11834,english,3,1977-03-28,0,jabberwocky,5.8,57,marzo,lunes,0.0,1977
14000000,16085,english,5,1968-09-19,52223304,funny girl,6.9,90,septiembre,jueves,3.7302,1968
0,27405,english,2,1960-04-01,0,circus of horrors,5.5,12,abril,viernes,0.0,1960
0,269,Francespanish,8,1960-03-16,0,breathless,7.7,322,marzo,miercoles,0.0,1960
0,16441,english,6,1982-08-20,14056528,the beastmaster,6.0,99,agosto,viernes,0.0,1982
0,11422,english,11,1976-06-18,0,midway,6.3,74,junio,viernes,0.0,1976
